claim_id,post_file,claim_text,claim_type,source,verification_status,is_illustrative
0674,2026-06-02-2000-engagement-225.md,"The math, the source data, the lease interpretation, or the tenant packet support?",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0675,2026-06-02-2000-engagement-225.md,This is the kind of issue that gets expensive only after it is hard to reconstruct.,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0676,2026-06-03-0600-cam-math-226.md,Check the pro-rata denominator before the packet leaves accounting.,workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0677,2026-06-03-0600-cam-math-226.md,"Before billing, match the denominator to the lease, not just the building setup screen.",workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0678,2026-06-03-0600-cam-math-226.md,"Building RSF, occupied RSF, floor RSF, and pool RSF can all produce different percentages.",workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,illustrative_example,yes
0679,2026-06-03-0700-erp-workarounds-227.md,MRI export review should leave a trail a second reviewer can follow.,workflow-principle,https://www.capveri.com/resources/export-cam-mri,post_body_statement_reviewed_against_source,no
0680,2026-06-03-0700-erp-workarounds-227.md,1. Start with the lease rule. MRI recovery billing still needs lease-level QA.,workflow-principle,https://www.capveri.com/resources/export-cam-mri,post_body_statement_reviewed_against_source,no
0681,2026-06-03-0700-erp-workarounds-227.md,"2. Check the source data. Compare share type, billing pool, lease exclusions, and gross-up rules before statements go out.",workflow-principle,https://www.capveri.com/resources/export-cam-mri,post_body_statement_reviewed_against_source,no
0682,2026-06-03-0800-war-stories-228.md,Pre-send QA can expose drift in an otherwise clean CAM statement.,workflow-principle,https://www.capveri.com/resources/cam-presend-checklist,post_body_statement_reviewed_against_source,no
0683,2026-06-03-0800-war-stories-228.md,"Before billing, run checks for pool membership, non-recoverable lines, gross-up, caps, and denominator changes.",workflow-principle,https://www.capveri.com/resources/cam-presend-checklist,post_body_statement_reviewed_against_source,no
0684,2026-06-03-0800-war-stories-228.md,One excluded GL account caught before billing is cleaner than a revised statement after billing.,workflow-principle,https://www.capveri.com/resources/cam-presend-checklist,illustrative_example,yes
0685,2026-06-03-0900-anti-integration-229.md,Export-based verification: the CAM check to run before billing.,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0686,2026-06-03-0900-anti-integration-229.md,Start with the control question: CAM verification can work from exports without replacing the ERP.,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0687,2026-06-03-0900-anti-integration-229.md,"Source check: use CSV, Excel, and PDF outputs as the input layer.",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0688,2026-06-03-1000-cam-math-230.md,"If the review for CapEx vs. OpEx is hard to explain, the packet needs work.",workflow-principle,https://www.capveri.com/resources/capex-detection-cam,post_body_statement_reviewed_against_source,no
0689,2026-06-03-1000-cam-math-230.md,"Before billing, compare repair accounts against descriptions that suggest upgrades or useful-life changes.",workflow-principle,https://www.capveri.com/resources/capex-detection-cam,post_body_statement_reviewed_against_source,no
0690,2026-06-03-1000-cam-math-230.md,The GL account name may say maintenance while the invoice description points to an improvement.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,illustrative_example,yes
0691,2026-06-03-1100-industry-news-231.md,BOMA 2024: verify the source before you explain the number.,workflow-principle,https://www.capveri.com/resources/boma-2024-implementation-guide,post_body_statement_reviewed_against_source,no
0692,2026-06-03-1100-industry-news-231.md,"The useful visual is simple: CAM number on one side; source, rule, and trace on the other.",workflow-principle,https://www.capveri.com/resources/boma-2024-implementation-guide,post_body_statement_reviewed_against_source,no
0693,2026-06-03-1100-industry-news-231.md,"The packet should make the next reviewer faster, not dependent on the original preparer.",workflow-principle,https://www.capveri.com/resources/boma-2024-implementation-guide,post_body_statement_reviewed_against_source,no
0694,2026-06-03-1200-cam-math-232.md,A review of management fees belongs in CAM close before final billing.,workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
0695,2026-06-03-1200-cam-math-232.md,1. Start with the lease rule. Management fees depend on the lease basis and any fee cap.,workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
0696,2026-06-03-1200-cam-math-232.md,"2. Check the source data. Verify whether the fee is calculated on gross rent, recoverable expenses, or another base.",workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
0697,2026-06-03-1300-erp-workarounds-233.md,"If the review for RealPage export review is hard to explain, the packet needs work.",workflow-principle,https://www.capveri.com/resources/export-cam-realpage,post_body_statement_reviewed_against_source,no
0698,2026-06-03-1300-erp-workarounds-233.md,"Before billing, confirm pool membership, exclusions, caps, and date range settings.",workflow-principle,https://www.capveri.com/resources/export-cam-realpage,post_body_statement_reviewed_against_source,no
0699,2026-06-03-1300-erp-workarounds-233.md,A reimbursement pool can include the right GL accounts but the wrong tenant allocation rule.,workflow-principle,https://www.capveri.com/resources/export-cam-realpage,illustrative_example,yes
0700,2026-06-03-1400-war-stories-234.md,A clean close file shows how the calculation audit trail moved from source to tenant answer.,workflow-principle,https://www.capveri.com/resources/self-audit-cam-billing,post_body_statement_reviewed_against_source,no
0701,2026-06-03-1400-war-stories-234.md,Input: a calculation audit trail connects each output back to its source.,workflow-principle,https://www.capveri.com/resources/self-audit-cam-billing,post_body_statement_reviewed_against_source,no
0702,2026-06-03-1400-war-stories-234.md,"Review: keep GL line, pool assignment, lease clause, factor, cap rule, and tenant allocation together.",workflow-principle,https://www.capveri.com/resources/self-audit-cam-billing,post_body_statement_reviewed_against_source,no
0703,2026-06-03-1500-cam-math-235.md,"If the review for the gross-up factor is hard to explain, the packet needs work.",workflow-principle,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
0704,2026-06-03-1500-cam-math-235.md,"Before billing, compare actual occupancy to the lease target before applying a factor.",workflow-principle,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
0705,2026-06-03-1500-cam-math-235.md,"If actual occupancy is already at or above the target, the factor should be 1.0.",workflow-principle,https://www.capveri.com/resources/cam-gross-up-calculation-guide,illustrative_example,yes
0706,2026-06-03-1600-anti-integration-236.md,Deterministic CAM math should leave a trail a second reviewer can follow.,workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0707,2026-06-03-1600-anti-integration-236.md,1. Start with the lease rule. Financial math should be deterministic and auditable.,workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0708,2026-06-03-1600-anti-integration-236.md,"2. Check the source data. Use rules, formulas, and source-backed inputs for allocations.",workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0709,2026-06-03-1700-founder-237.md,Start with the controller workflow.,workflow-principle,https://www.capveri.com/resources/multi-property-cam-workflow,post_body_statement_reviewed_against_source,no
0710,2026-06-03-1700-founder-237.md,Lease rule: controllers need exception visibility before they need prettier statements.,workflow-principle,https://www.capveri.com/resources/multi-property-cam-workflow,post_body_statement_reviewed_against_source,no
0711,2026-06-03-1700-founder-237.md,"Source file: prioritize what changed, what failed, what needs approval, and what is ready to send.",workflow-principle,https://www.capveri.com/resources/multi-property-cam-workflow,post_body_statement_reviewed_against_source,no
0712,2026-06-03-1800-cam-math-238.md,Watch CAM caps before final billing.,workflow-principle,https://www.capveri.com/resources/cam-expense-caps,post_body_statement_reviewed_against_source,no
0713,2026-06-03-1800-cam-math-238.md,"Before billing, confirm whether each cap is cumulative, non-cumulative, compounded, or fixed.",workflow-principle,https://www.capveri.com/resources/cam-expense-caps,post_body_statement_reviewed_against_source,no
0714,2026-06-03-1800-cam-math-238.md,A 5 percent cap can behave very differently depending on whether unused cap room carries forward.,workflow-principle,https://www.capveri.com/resources/cam-expense-caps,illustrative_example,yes
0715,2026-06-03-1900-product-239.md,Which issue around the sample report slows down CAM close the most?,workflow-principle,https://www.capveri.com/sample-report,post_body_statement_reviewed_against_source,no
0716,2026-06-03-1900-product-239.md,A. Missing source support,post-body-guidance,https://www.capveri.com/sample-report,post_body_statement_reviewed_against_source,no
0717,2026-06-03-1900-product-239.md,B. Lease-rule ambiguity,post-body-guidance,https://www.capveri.com/sample-report,post_body_statement_reviewed_against_source,no
0718,2026-06-03-2000-engagement-240.md,Which part of deterministic CAM math creates the most back-and-forth during close?,workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0719,2026-06-03-2000-engagement-240.md,"The math, the source data, the lease interpretation, or the tenant packet support?",workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0720,2026-06-03-2000-engagement-240.md,"The cleanest fix is usually a better source note, not a longer explanation.",workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0721,2026-06-04-0600-cam-math-241.md,CAM teams do not need more ceremony. They need better checks around the base-year stop.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,post_body_statement_reviewed_against_source,no
0722,2026-06-04-0600-cam-math-241.md,1. Start with the lease rule. Base-year leases compare current recoverable expenses against a baseline year.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,post_body_statement_reviewed_against_source,no
0723,2026-06-04-0600-cam-math-241.md,2. Check the source data. Normalize one-time items before using the base year as a benchmark.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,post_body_statement_reviewed_against_source,no
0724,2026-06-04-0700-erp-workarounds-242.md,A tenant question about GL export QA should not require rebuilding the workbook.,workflow-principle,https://www.capveri.com/resources/gl-analysis-explained,post_body_statement_reviewed_against_source,no
0725,2026-06-04-0700-erp-workarounds-242.md,"Before billing, check date filters, accrual timing, entity scope, and excluded accounts.",workflow-principle,https://www.capveri.com/resources/gl-analysis-explained,post_body_statement_reviewed_against_source,no
0726,2026-06-04-0700-erp-workarounds-242.md,A late-posted accrual can be outside the export even when the report total ties to the ledger run.,workflow-principle,https://www.capveri.com/resources/gl-analysis-explained,illustrative_example,yes
0727,2026-06-04-0800-war-stories-243.md,Audit defense packet: the CAM check to run before billing.,workflow-principle,https://www.capveri.com/resources/landlord-cam-audit-defense-playbook,post_body_statement_reviewed_against_source,no
0728,2026-06-04-0800-war-stories-243.md,Start with the control question: tenant questions are easier to answer when the packet already explains the math.,workflow-principle,https://www.capveri.com/resources/landlord-cam-audit-defense-playbook,post_body_statement_reviewed_against_source,no
0729,2026-06-04-0800-war-stories-243.md,"Source check: include source export, lease clause reference, calculation trace, and variance notes.",workflow-principle,https://www.capveri.com/resources/landlord-cam-audit-defense-playbook,post_body_statement_reviewed_against_source,no
0730,2026-06-04-0900-anti-integration-244.md,Spreadsheet risk: one small setup choice can change the tenant answer.,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0731,2026-06-04-0900-anti-integration-244.md,"Before billing, check hard-coded factors, copied formulas, hidden tabs, and stale denominators.",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0732,2026-06-04-0900-anti-integration-244.md,A workbook can pass tie-out while one tenant row still points to last year's denominator.,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,illustrative_example,yes
0733,2026-06-04-1000-cam-math-245.md,A clean close file shows how the pro-rata denominator moved from source to tenant answer.,workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0734,2026-06-04-1000-cam-math-245.md,Setup: a tenant share is only as reliable as the denominator behind it.,workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0735,2026-06-04-1000-cam-math-245.md,"Drift: match the denominator to the lease, not just the building setup screen.",workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0736,2026-06-04-1100-industry-news-246.md,California SB 1103: one small setup choice can change the tenant answer.,workflow-principle,https://www.capveri.com/resources/sb-1103-compliance,post_body_statement_reviewed_against_source,no
0737,2026-06-04-1100-industry-news-246.md,"Before billing, separate legal interpretation from accounting support and keep the source documentation ready.",workflow-principle,https://www.capveri.com/resources/sb-1103-compliance,post_body_statement_reviewed_against_source,no
0738,2026-06-04-1100-industry-news-246.md,A disclosure obligation is much easier to handle when the GL export and allocation logic are already organized.,workflow-principle,https://www.capveri.com/resources/sb-1103-compliance,illustrative_example,yes
0739,2026-06-04-1200-cam-math-247.md,A review of CapEx vs. OpEx belongs in CAM close before final billing.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,post_body_statement_reviewed_against_source,no
0740,2026-06-04-1200-cam-math-247.md,1. Start with the lease rule. Capital projects need separate recoverability review before they enter a CAM pool.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,post_body_statement_reviewed_against_source,no
0741,2026-06-04-1200-cam-math-247.md,2. Check the source data. Look for capitalization clues before the line enters a recoverable pool.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,post_body_statement_reviewed_against_source,no
0742,2026-06-04-1300-erp-workarounds-248.md,A correct ERP report means the system followed its setup. It does not by itself show the setup matches the lease.,workflow-principle,https://www.capveri.com/resources/export-cam-yardi-voyager,post_body_statement_reviewed_against_source,no
0743,2026-06-04-1300-erp-workarounds-248.md,"The useful visual is simple: CAM number on one side; source, rule, and trace on the other.",workflow-principle,https://www.capveri.com/resources/export-cam-yardi-voyager,post_body_statement_reviewed_against_source,no
0744,2026-06-04-1300-erp-workarounds-248.md,"If the backup lives outside the packet, add the reference before statements go out.",workflow-principle,https://www.capveri.com/resources/export-cam-yardi-voyager,post_body_statement_reviewed_against_source,no
0745,2026-06-04-1400-war-stories-249.md,Watch tenant dispute prep in the tenant packet.,workflow-principle,https://www.capveri.com/resources/tenant-cam-dispute,post_body_statement_reviewed_against_source,no
0746,2026-06-04-1400-war-stories-249.md,"Before billing, review the lines tenants are most likely to question before the packet is sent.",workflow-principle,https://www.capveri.com/resources/tenant-cam-dispute,post_body_statement_reviewed_against_source,no
0747,2026-06-04-1400-war-stories-249.md,"Taxes, insurance, management fees, CapEx, and administrative charges need especially clear support.",workflow-principle,https://www.capveri.com/resources/tenant-cam-dispute,illustrative_example,yes
0748,2026-06-04-1500-cam-math-250.md,The quiet risk in management fees starts before the statement is formatted.,workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
0749,2026-06-04-1500-cam-math-250.md,"What to verify: verify whether the fee is calculated on gross rent, recoverable expenses, or another base.",workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
0750,2026-06-04-1500-cam-math-250.md,What can go wrong: Applying a fee to an expense pool that already includes the fee can create circular math.,workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,illustrative_example,yes
0751,2026-06-04-1600-anti-integration-251.md,The fastest review of export-based verification starts with the source file.,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0752,2026-06-04-1600-anti-integration-251.md,"Before billing, use CSV, Excel, and PDF outputs as the input layer.",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0753,2026-06-04-1600-anti-integration-251.md,"Keep Yardi or MRI as the system of record, then run an independent lease-term calculation beside it.",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,illustrative_example,yes
0754,2026-06-04-1700-founder-252.md,"The hard part is keeping the export, lease rule, and exception trail together.",workflow-principle,https://www.capveri.com/resources/year-end-close-checklist-cam,post_body_statement_reviewed_against_source,no
0755,2026-06-04-1700-founder-252.md,"It is the setup behind the arithmetic. Reserve time for export QA, lease-rule review, exception resolution, and packet assembly.",workflow-principle,https://www.capveri.com/resources/year-end-close-checklist-cam,post_body_statement_reviewed_against_source,no
0756,2026-06-04-1700-founder-252.md,"CapVeri keeps export review, lease-term logic, and the calculation record in one review path.",product-positioning,https://www.capveri.com/resources/year-end-close-checklist-cam,post_body_statement_reviewed_against_source,no
0757,2026-06-04-1800-cam-math-253.md,Where do tenant questions about the gross-up factor usually start?,workflow-principle,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
0758,2026-06-04-1800-cam-math-253.md,A. Taxes and insurance,post-body-guidance,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
0759,2026-06-04-1800-cam-math-253.md,B. Management fees,post-body-guidance,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
0760,2026-06-04-1900-product-254.md,Spreadsheets and ERP setup screens can show the output.,workflow-principle,https://www.capveri.com/product-tour,post_body_statement_reviewed_against_source,no
0761,2026-06-04-1900-product-254.md,"CapVeri keeps the export, lease rule, exception, and tenant-level trace in one review path.",product-positioning,https://www.capveri.com/product-tour,post_body_statement_reviewed_against_source,no
0762,2026-06-04-1900-product-254.md,"Upload the export, map the lease rules, then review tenant-level exceptions before statements go out.",workflow-principle,https://www.capveri.com/product-tour,illustrative_example,yes
0763,2026-06-04-2000-engagement-255.md,Which part of spreadsheet risk creates the most back-and-forth during close?,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0764,2026-06-04-2000-engagement-255.md,"The math, the source data, the lease interpretation, or the tenant packet support?",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0765,2026-06-04-2000-engagement-255.md,Save the setup screenshot or export parameter while the file is still open.,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0766,2026-06-05-0600-cam-math-256.md,"If the review for CAM caps is hard to explain, the packet needs work.",workflow-principle,https://www.capveri.com/resources/cam-expense-caps,post_body_statement_reviewed_against_source,no
0767,2026-06-05-0600-cam-math-256.md,"Before billing, confirm whether each cap is cumulative, non-cumulative, compounded, or fixed.",workflow-principle,https://www.capveri.com/resources/cam-expense-caps,post_body_statement_reviewed_against_source,no
0768,2026-06-05-0600-cam-math-256.md,A 5 percent cap can behave very differently depending on whether unused cap room carries forward.,workflow-principle,https://www.capveri.com/resources/cam-expense-caps,illustrative_example,yes
0769,2026-06-05-0700-erp-workarounds-257.md,MRI export review: the CAM check to run before billing.,workflow-principle,https://www.capveri.com/resources/export-cam-mri,post_body_statement_reviewed_against_source,no
0770,2026-06-05-0700-erp-workarounds-257.md,Start with the control question: MRI recovery billing still needs lease-level QA.,workflow-principle,https://www.capveri.com/resources/export-cam-mri,post_body_statement_reviewed_against_source,no
0771,2026-06-05-0700-erp-workarounds-257.md,"Source check: compare share type, billing pool, lease exclusions, and gross-up rules before statements go out.",workflow-principle,https://www.capveri.com/resources/export-cam-mri,post_body_statement_reviewed_against_source,no
0772,2026-06-05-0800-war-stories-258.md,"If the review for pre-send QA is hard to explain, the packet needs work.",workflow-principle,https://www.capveri.com/resources/cam-presend-checklist,post_body_statement_reviewed_against_source,no
0773,2026-06-05-0800-war-stories-258.md,"Before billing, run checks for pool membership, non-recoverable lines, gross-up, caps, and denominator changes.",workflow-principle,https://www.capveri.com/resources/cam-presend-checklist,post_body_statement_reviewed_against_source,no
0774,2026-06-05-0800-war-stories-258.md,One excluded GL account caught before billing is cleaner than a revised statement after billing.,workflow-principle,https://www.capveri.com/resources/cam-presend-checklist,illustrative_example,yes
0775,2026-06-05-0900-anti-integration-259.md,The packet gets easier to review when deterministic CAM math is documented early.,workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0776,2026-06-05-0900-anti-integration-259.md,1. Start with the lease rule. Financial math should be deterministic and auditable.,workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0777,2026-06-05-0900-anti-integration-259.md,"2. Check the source data. Use rules, formulas, and source-backed inputs for allocations.",workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0778,2026-06-05-1000-cam-math-260.md,Base-year stop: one small setup choice can change the tenant answer.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,post_body_statement_reviewed_against_source,no
0779,2026-06-05-1000-cam-math-260.md,"Before billing, normalize one-time items before using the base year as a benchmark.",workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,post_body_statement_reviewed_against_source,no
0780,2026-06-05-1000-cam-math-260.md,Storm cleanup in the base year should not quietly lower recoveries for every later year.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,illustrative_example,yes
0781,2026-06-05-1100-industry-news-261.md,Property tax pass-throughs is a small review step that can change the tenant answer.,workflow-principle,https://www.capveri.com/resources/real-estate-tax-reconciliation,post_body_statement_reviewed_against_source,no
0782,2026-06-05-1100-industry-news-261.md,Setup: tax pass-throughs can move tenant charges quickly.,workflow-principle,https://www.capveri.com/resources/real-estate-tax-reconciliation,post_body_statement_reviewed_against_source,no
0783,2026-06-05-1100-industry-news-261.md,"Drift: separate assessment changes, refunds, appeals, and prior-year adjustments.",workflow-principle,https://www.capveri.com/resources/real-estate-tax-reconciliation,post_body_statement_reviewed_against_source,no
0784,2026-06-05-1200-cam-math-262.md,Pro-rata denominator can expose drift in an otherwise clean CAM statement.,workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0785,2026-06-05-1200-cam-math-262.md,"Before billing, match the denominator to the lease, not just the building setup screen.",workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0786,2026-06-05-1200-cam-math-262.md,"Building RSF, occupied RSF, floor RSF, and pool RSF can all produce different percentages.",workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,illustrative_example,yes
0787,2026-06-05-1300-erp-workarounds-263.md,The fastest review of RealPage export review starts with the source file.,workflow-principle,https://www.capveri.com/resources/export-cam-realpage,post_body_statement_reviewed_against_source,no
0788,2026-06-05-1300-erp-workarounds-263.md,"Before billing, confirm pool membership, exclusions, caps, and date range settings.",workflow-principle,https://www.capveri.com/resources/export-cam-realpage,post_body_statement_reviewed_against_source,no
0789,2026-06-05-1300-erp-workarounds-263.md,A reimbursement pool can include the right GL accounts but the wrong tenant allocation rule.,workflow-principle,https://www.capveri.com/resources/export-cam-realpage,illustrative_example,yes
0790,2026-06-05-1400-war-stories-264.md,A review of the calculation audit trail belongs in CAM close before final billing.,workflow-principle,https://www.capveri.com/resources/self-audit-cam-billing,post_body_statement_reviewed_against_source,no
0791,2026-06-05-1400-war-stories-264.md,1. Start with the lease rule. A calculation audit trail connects each output back to its source.,workflow-principle,https://www.capveri.com/resources/self-audit-cam-billing,post_body_statement_reviewed_against_source,no
0792,2026-06-05-1400-war-stories-264.md,"2. Check the source data. Keep GL line, pool assignment, lease clause, factor, cap rule, and tenant allocation together.",workflow-principle,https://www.capveri.com/resources/self-audit-cam-billing,post_body_statement_reviewed_against_source,no
0793,2026-06-05-1500-cam-math-265.md,The quiet risk in CapEx vs. OpEx starts before the statement is formatted.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,post_body_statement_reviewed_against_source,no
0794,2026-06-05-1500-cam-math-265.md,What to verify: look for capitalization clues before the line enters a recoverable pool.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,post_body_statement_reviewed_against_source,no
0795,2026-06-05-1500-cam-math-265.md,What can go wrong: A repairs account can include invoices that deserve a capital-project check.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,illustrative_example,yes
0796,2026-06-05-1600-anti-integration-266.md,Check spreadsheet risk before the packet leaves accounting.,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0797,2026-06-05-1600-anti-integration-266.md,"Before billing, check hard-coded factors, copied formulas, hidden tabs, and stale denominators.",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0798,2026-06-05-1600-anti-integration-266.md,A workbook can pass tie-out while one tenant row still points to last year's denominator.,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,illustrative_example,yes
0799,2026-06-05-1700-founder-267.md,"In CAM close, the final arithmetic is usually the easy part.",workflow-principle,https://www.capveri.com/resources/multi-property-cam-workflow,post_body_statement_reviewed_against_source,no
0800,2026-06-05-1700-founder-267.md,"It is the setup behind the arithmetic. Prioritize what changed, what failed, what needs approval, and what is ready to send.",workflow-principle,https://www.capveri.com/resources/multi-property-cam-workflow,post_body_statement_reviewed_against_source,no
0801,2026-06-05-1700-founder-267.md,"CapVeri keeps export review, lease-term logic, and the calculation record in one review path.",product-positioning,https://www.capveri.com/resources/multi-property-cam-workflow,post_body_statement_reviewed_against_source,no
0802,2026-06-05-1800-cam-math-268.md,Management fees should leave a trail a second reviewer can follow.,workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
0803,2026-06-05-1800-cam-math-268.md,1. Start with the lease rule. Management fees depend on the lease basis and any fee cap.,workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
0804,2026-06-05-1800-cam-math-268.md,"2. Check the source data. Verify whether the fee is calculated on gross rent, recoverable expenses, or another base.",workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
0805,2026-06-05-1900-product-269.md,A CAM total is not support. The support is the trace behind it.,workflow-principle,https://www.capveri.com/sample-report,post_body_statement_reviewed_against_source,no
0806,2026-06-05-1900-product-269.md,"The useful visual is simple: CAM number on one side; source, rule, and trace on the other.",workflow-principle,https://www.capveri.com/sample-report,post_body_statement_reviewed_against_source,no
0807,2026-06-05-1900-product-269.md,"If the review depends on judgment, write down the judgment while it is fresh.",workflow-principle,https://www.capveri.com/sample-report,post_body_statement_reviewed_against_source,no
0808,2026-06-05-2000-engagement-270.md,Which issue around BOMA 2024 slows down CAM close the most?,workflow-principle,https://www.capveri.com/resources/boma-2024-implementation-guide,post_body_statement_reviewed_against_source,no
0809,2026-06-05-2000-engagement-270.md,A. Missing source support,post-body-guidance,https://www.capveri.com/resources/boma-2024-implementation-guide,post_body_statement_reviewed_against_source,no
0810,2026-06-05-2000-engagement-270.md,B. Lease-rule ambiguity,post-body-guidance,https://www.capveri.com/resources/boma-2024-implementation-guide,post_body_statement_reviewed_against_source,no
0811,2026-06-06-0600-cam-math-271.md,A CAM total is not support. The support is the trace behind it.,workflow-principle,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
0812,2026-06-06-0600-cam-math-271.md,"The useful visual is simple: CAM number on one side; source, rule, and trace on the other.",workflow-principle,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
0813,2026-06-06-0600-cam-math-271.md,A review-ready packet does not need drama. It needs traceable inputs.,workflow-principle,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
0814,2026-06-06-0700-erp-workarounds-272.md,Check GL export QA before the packet leaves accounting.,workflow-principle,https://www.capveri.com/resources/gl-analysis-explained,post_body_statement_reviewed_against_source,no
0815,2026-06-06-0700-erp-workarounds-272.md,"Before billing, check date filters, accrual timing, entity scope, and excluded accounts.",workflow-principle,https://www.capveri.com/resources/gl-analysis-explained,post_body_statement_reviewed_against_source,no
0816,2026-06-06-0700-erp-workarounds-272.md,A late-posted accrual can be outside the export even when the report total ties to the ledger run.,workflow-principle,https://www.capveri.com/resources/gl-analysis-explained,illustrative_example,yes
